ID,BAL_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,BILLED_AMT1,BILLED_AMT2,BILLED_AMT3,BILLED_AMT4,BILLED_AMT5,BILLED_AMT6,PAID_AMT1,PAID_AMT2,PAID_AMT3,PAID_AMT4,PAID_AMT5,PAID_AMT6,PAST_1,PAST_2,PAST_3,PAST_4,PAST_5,PAST_6,PAID_NEXT_MONTH
1608,52000,2,2,2,30,52652,26130,926,40414,32915.2,34715.2,1440,926,40000,1400,3200,1600,0,0,-1,0,0,0,1
1609,8000,1,3,2,42,5059.6,6210.4,6553.2,6332.4,6175.2,6948.4,1241.2,563.2,0,0,938.4,0,0,0,2,3,2,2,1
1610,92000,2,2,2,45,82498,86374.4,88400.4,88354.4,95719.6,94918.8,5250.4,4000,2000,9480,800,1.2,2,2,2,2,2,3,0
1611,112000,2,2,2,30,7118,1646.8,479.6,98.8,0,758.4,1650,480.4,99.6,0,758.4,219.2,-2,-2,-2,-2,-2,-2,1
1612,52000,2,2,2,26,49100,47327.6,24586.4,19315.2,19559.2,19879.6,1986.4,813.6,684,706,800,1068.8,0,0,0,0,0,0,1
1613,20000,1,2,1,48,6088,6784.4,7972,7731.2,14845.2,7666,800,1303.2,0,271.6,611.2,234.8,0,0,0,2,0,0,1
1614,32000,1,1,2,34,15055.6,15463.6,17370.8,16968.4,16937.6,17291.6,660,2160,0,664.8,686.8,640,0,0,0,2,0,0,1
1615,52000,2,2,2,25,46391.2,48554.4,43503.6,37876.8,38567.6,39293.2,4829.2,1360,0,1392.8,1614.8,1052,2,2,2,2,0,0,1
1616,8000,2,1,2,24,7939.6,6398,6628.8,6222.4,7307.2,6927.6,0,1600,495.2,1800,270,1200,1,2,0,0,0,0,0
1617,20000,1,1,2,31,18291.2,19508.8,20245.6,19603.6,18342.4,19156.4,1520,1200,2,720,1440,0,2,2,2,2,0,0,0
1618,20000,1,2,1,40,611.6,2161.6,1541.2,1907.2,-20.8,-20.8,480,480,408,0,0,2800,0,0,0,0,0,-2,0
1619,120000,2,1,2,41,35916.8,36623.2,37496.4,39920.8,39084.4,39815.2,1800,2000,3200,0,1600,1680,0,0,0,0,2,0,1
1620,92000,2,5,2,42,0,0,60,611.2,1211.2,1646.8,0,60,611.2,600,600,1600,-2,-2,-1,-1,0,0,1
1621,52000,2,2,1,37,25312.4,22755.6,24382,24815.2,24957.2,26175.6,4000,2000,856.8,2000,1600,3800,0,0,0,0,0,0,1
1622,8000,2,3,1,43,6483.2,6776.8,7302,7387.2,7886,7700,520,640,325.2,680,0,332.4,0,0,0,0,0,2,1
1623,12000,2,2,1,40,7588.4,8137.6,8682,9014.8,9664.4,10051.2,800,800,600,800,600,0,0,0,0,0,0,2,1
1624,40000,1,2,2,30,32895.2,40301.2,37283.6,35925.2,22143.6,12890.8,8000,0,1400.4,1208.4,2004.4,21363.2,0,0,2,0,0,0,1
1625,72000,2,2,1,34,1322,659.6,589.2,589.2,1082,589.2,0,589.2,589.2,1082,589.2,589.2,-1,2,-1,-1,-1,-1,1
1626,12000,1,1,2,25,12094,11298.4,12158,11984.8,12144,11959.6,1200,1200,987.2,680,1000,418.4,0,0,0,0,0,0,1
1627,80000,2,1,1,40,74062,72027.6,71959.6,68286.4,65821.2,66130.4,2600,3200,3008,2400,2440,3000,0,0,0,0,0,0,1
1628,80000,1,1,2,41,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
1629,100000,2,1,2,37,18171.6,13920,12486.8,10092.4,6803.6,1821.2,0,577.2,224,1950,160,0,1,2,0,0,0,0,1
1630,4000,1,2,2,29,2806,4090.8,3824,3960.4,3985.2,4072.8,1402.8,0,200,148,157.2,280,0,0,2,0,0,0,0
1631,72000,2,1,1,32,745.2,745.2,1154.4,336,820.8,577.2,745.2,1154.4,336,820.8,577.2,577.2,-1,-1,-1,-1,-1,-1,0
1632,112000,1,2,2,31,132,3800,0,0,0,104.4,3800,0,0,0,104.4,0,-1,-1,-1,-2,-2,-1,1
1633,20000,1,2,2,56,19261.2,18754,10867.2,11034,11164,10952,0,560,480,600,400,600,1,2,0,0,0,0,1
1634,200000,2,1,1,46,282.4,443.2,152,-108,922,1093.2,496.8,152,8.8,1030,1203.6,2410.4,1,-1,-1,-2,-1,-1,1
1635,84000,1,1,1,42,2489.2,3257.2,1484.8,1236.4,36326.8,123.2,3258.4,1487.6,1236.4,36326.8,123.2,1347.6,-1,-1,-1,-1,-1,-1,1
1636,92000,2,2,2,38,343.2,354,267.6,262.4,330.8,944,354,267.6,262.4,330.8,950.4,377.2,-2,-1,-1,-1,-1,-1,1
1637,20000,1,3,1,50,1088.8,13547.2,10658.4,10732.8,10958,11176,13558,575.6,383.6,397.6,400,405.2,-1,-1,0,0,0,0,1
1638,28000,2,3,2,33,27269.6,27589.2,27934,26486.4,12000,12038.4,1280,1205.2,856.4,480,520,520,2,0,0,0,0,0,0
1639,120000,2,3,2,50,-0.8,311.6,156,307.6,308.8,688.8,312.4,0.4,307.6,1.2,692,0,1,3,2,-1,0,-1,0
1640,60000,1,2,1,42,56930.4,58092.4,60058,60200,0,0,1800,2445.6,1400,0,0,0,0,0,0,0,0,-2,0
1641,144000,2,2,2,31,0,522.8,298.8,682.8,316.8,538.4,522.8,298.8,682.8,340,538.4,0,-2,-2,-2,-2,-1,-1,1
1642,48000,1,3,1,34,44330.4,45428.8,45887.6,46294.4,47091.6,48240.4,2400,1800,1760,1600,2000,1880,1,2,2,2,2,2,1
1643,68000,1,2,1,51,10796.4,12036,7241.6,7620,7513.2,3216.8,1607.6,0,424,0,322.8,0,2,2,2,2,2,2,0
1644,20000,1,1,2,42,10266.8,10576.4,10885.2,11408.4,11383.2,11621.2,600,600,708.4,600,421.2,437.2,1,2,0,0,0,0,1
1645,48000,2,1,2,32,1333.2,0,1333.2,0,393.6,393.6,0,1333.2,0,393.6,393.6,393.6,-1,-1,-1,-1,-1,-1,1
1646,44000,2,2,1,41,37244.4,36479.2,34054.4,32196.4,31586.8,32251.2,1290.4,1220,1106,921.6,960,754,0,0,0,0,0,0,1
1647,140000,2,1,2,32,342.4,74.8,150,74.8,96.8,73.6,74.8,150.4,74.8,97.2,73.6,331.2,-2,-2,-2,-2,-2,-2,1
1648,64000,2,2,1,47,7790.8,4190.8,2958.4,2089.6,6795.6,656,4211.2,2973.2,2098,6821.2,658.8,12011.2,-1,-1,-1,-1,-1,-1,1
1649,16000,2,2,2,25,15760.8,15728.4,15298.4,15715.6,15952.8,15860,800,800,800,600,600,800,0,0,0,0,0,0,1
1650,40000,2,1,1,54,1896,1433.6,1443.6,1352.4,1466.4,893.2,800,800,821.6,800,0,390,0,0,0,0,0,0,1
1651,128000,2,2,1,35,1230.8,660.4,424,1628,1078,3017.6,664.4,424,1628,1080,3017.6,1425.2,-1,-1,-1,-1,-1,-1,0
1652,72000,2,2,1,35,-33.6,192.8,2626.4,2762,2954,3138.8,392.8,2600,400,400,400,400,1,-1,0,0,0,0,1
1653,20000,2,2,1,63,18866.4,19758.4,20190.4,9327.6,9268.4,9909.6,1200,894.8,390,400,800,415.6,0,0,0,0,0,0,1
1654,20000,1,3,1,49,15956.8,17081.6,13963.6,13411.2,6482,6637.2,1440,2,523.6,320,320,300,2,2,2,0,0,0,0
1655,56000,2,2,1,32,42519.2,44416,49044.8,48108,47236.4,49185.2,2580.4,6000,440,0,2800,0,0,0,2,4,3,2,0
1656,36000,2,2,1,56,276.8,156.8,132.8,5831.6,836.4,202.4,157.6,132.8,5831.6,836.4,202.4,166.8,-1,-1,-1,-1,-1,-1,1
1657,32000,2,2,1,27,31455.6,32075.2,32284.4,23647.6,24807.6,24382,1280,1000,872.8,1880,0,800,0,0,0,0,0,2,1
1658,28000,2,3,1,51,3966,3842.8,4765.2,5007.2,4808.8,4871.6,0,987.2,440,0,200,240,1,2,2,2,2,0,1
1659,20000,1,3,2,42,18474,19028,15593.6,9426.4,8660.8,1444.8,1200,1608.8,1213.6,2000,1480,8310,0,0,0,0,0,-1,0
1660,20000,1,3,2,55,19207.6,19650.8,17484.4,13450.4,7748.4,7923.2,911.6,760.8,400,336.4,360,276.8,0,0,0,0,0,0,1
1661,12000,2,2,2,24,9770.4,10171.6,10596.4,10852.8,11068.8,11301.2,684.8,709.6,566,382,396.4,543.2,0,0,0,0,0,0,1
1662,36000,2,1,2,26,21269.2,7930,8336,8409.2,8310.4,8422,529.6,535.6,655.2,356,305.2,307.6,0,0,0,0,0,0,1
1663,12000,2,1,1,47,10462,10878.4,11378,10706.4,10860.8,11342,592.8,692.4,696.8,451.2,720,480,2,0,0,0,0,0,0
1664,20000,1,1,2,25,7466.4,6221.6,6863.6,3360.8,2658.4,3013.6,800,800,600,200,400,800,0,0,0,0,0,0,1
1665,64000,2,1,1,35,942,1085.6,4837.6,1142,1521.2,3564.4,1087.6,6000,1142,1521.2,3564.4,0,-1,-1,-1,-1,-1,-1,0
1666,20000,1,3,3,57,9399.2,9050,8078.8,7811.2,7808,6968,534.4,539.2,502.8,255.6,248.8,255.2,0,0,0,0,0,0,1
1667,12000,2,1,2,26,720,720,720,720,480,240,0,0,0,0,0,0,2,2,6,6,5,4,1
1668,40000,2,2,1,34,7456.4,9352,13218,12938.4,14638.8,18448.4,2000,4000,0,2000,4000,0,0,0,0,2,0,0,1
1669,36000,2,3,1,38,31856.8,31600.4,7327.2,7592.8,7748.4,7843.2,632,7915.6,518,400,339.6,400,0,0,-1,0,0,0,1
1670,84000,1,2,1,46,35826.8,34220.8,34638,35875.6,34305.6,34332,0,1640,2880,0,1288,1320,1,2,0,0,2,0,0
1671,52000,2,2,1,46,39920.4,40961.2,41531.2,41655.6,42607.6,43643.6,2040,1600,1400,1680,1800,1400,2,2,2,2,2,2,1
1672,24000,1,2,2,32,368.4,599.2,299.6,299.6,23540.8,2518,599.2,0,299.6,23540.8,2518,0,-1,-1,2,-1,-1,-1,1
1673,12000,2,3,1,50,11902.8,11623.6,10554.4,3748,2916,0,688,580,404,200,0,0,0,0,0,0,0,0,1
1674,20000,1,2,2,31,6207.6,7703.6,7460.8,9724.8,11561.2,11317.6,1600,0,2400,2000,0,800,-2,-2,-2,-2,-2,-2,1
1675,84000,2,1,2,33,52518.8,51497.2,51641.6,50354.8,44975.6,41814.8,3894,1600,0,1600,1540,4881.2,2,2,2,2,0,0,0
1676,20000,1,2,1,40,10323.6,5955.2,8321.2,7358,7354.4,7368,800,8000,280,266,290.8,202,0,0,0,0,0,0,1
1677,80000,1,2,2,40,70631.6,72093.2,73704.8,71469.6,72527.2,71790.8,2635.6,2829.6,3148,2811.2,2707.2,2362.4,0,0,0,0,0,0,0
1678,112000,2,2,1,39,11631.2,12057.6,13051.6,14050.4,14303.6,16926.8,606,1200,1200,516.8,2858.8,566,0,0,0,0,0,0,1
1679,8000,1,2,1,44,7045.6,6816.8,7220.8,7424.8,7525.6,7800,0,520,324,280,400,360,1,2,0,0,0,0,0
1680,8000,2,3,2,56,5417.2,5723.2,6742.4,7229.2,7509.2,7666.4,520,1120,600,400,278,400,0,0,0,0,0,0,1
1681,20000,2,1,2,25,3944.4,2594.4,1054.4,1860.8,2556,3552,400,1054.4,1000,851.2,1152,156,0,0,-1,0,0,0,1
1682,8000,1,2,2,27,1360,1651.6,0,0,1297.6,1325.6,400,0,0,1297.6,49.6,26.4,0,0,0,-2,-1,0,1
1683,40000,2,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
1684,60000,1,1,2,25,4443.6,33350.4,31890.4,30794.4,31215.2,31328.4,31206.4,1219.2,1600,1400,1200,1200,0,0,0,0,0,0,1
1685,12000,1,3,1,44,5862,5092.4,5290,6780.8,4768,0,5.6,1200,2000,400,0,0,1,2,0,0,0,0,1
1686,32000,1,3,2,34,31554.8,27773.2,19279.2,19672.8,19975.6,20250.4,1027.6,800,800,708,800.8,803.2,0,0,0,0,0,0,1
1687,144000,2,1,1,37,0,1127.6,1040,1120,1120,0,1127.6,0,80,0,0,0,1,-1,2,0,0,0,1
1688,112000,1,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
1689,32000,2,2,2,34,4628.8,5615.2,5682.8,5857.2,5942.4,6064,1068,280,268.8,240,220,228,0,0,2,0,0,0,0
1690,80000,1,1,2,34,440,296,1963.2,296,2088.4,296,296,1963.2,296,2088.4,296,356,-2,-2,-2,-2,-2,-2,1
1691,104000,2,2,1,43,3261.6,546,286.8,286.8,930,446.8,546,286.8,286.8,930,446.8,356.4,-2,-2,-2,-2,-2,-2,1
1692,84000,2,2,2,27,184.4,2588.8,33435.6,29475.6,25941.6,26449.6,5586.4,32000,930.4,908.8,1464.4,0,-1,-1,0,0,0,0,1
1693,32000,2,2,1,27,29306.8,29770,30538.8,20460,17277.2,17692,1188.4,1374,700,637.2,692,788.8,0,0,0,0,0,0,0
1694,128000,2,1,2,46,11690.8,19670.8,57435.2,32904.4,17696.8,9199.6,19847.6,57435.2,33076.4,17696.8,9604,51369.6,-1,-1,-1,-1,-1,-1,1
1695,48000,1,2,2,29,13389.6,11611.6,10609.2,8221.6,7739.2,6975.6,715.6,814.8,263.6,320.8,256,205.2,0,0,0,0,0,0,1
1696,80000,1,1,2,30,333.2,372.8,264.8,124.4,142,506.4,372.8,0,0,142,480,0,2,-1,3,2,-1,-1,1
1697,84000,2,1,2,32,2822.4,1152.4,466.4,5496,2725.2,857.6,1213.2,468.8,5576,0,0,0,-1,-1,-1,-1,0,0,1
1698,20000,1,2,2,25,866,5918.4,8326.4,4721.6,568,0,6000,8120,3800,568,0,0,-1,-1,0,0,-1,-1,0
1699,72000,2,1,2,29,392,392,150.4,0,880.8,60,0,150.4,0,880.8,0,327.6,-1,2,-1,-1,-1,2,1
1700,72000,2,2,1,29,0,150.4,0,156,279.2,254.4,150.4,0,156,279.2,254.4,182.4,1,-1,-1,-1,-1,-1,1
1701,28000,2,2,2,35,27186.8,26510.4,28522.8,28790.8,28122.4,28464.4,0,2449.6,1000,0,2120,1040,1,2,2,2,2,2,1
1702,20000,2,2,1,54,6150.8,6848.4,7132.8,7412.8,7693.2,8260,800,520,400,400,800,0,0,0,0,0,0,0,1
1703,64000,1,2,1,37,64121.2,65660,0,0,0,0,3200,0,0,0,0,0,0,0,0,-2,-2,-2,1
1704,68000,2,3,2,58,156,6980,5346.4,6978.4,6822.4,6666.4,6980,5346.4,8357.6,6822.4,6666.4,13702.4,-1,-1,-1,-1,-1,-1,1
1705,68000,2,2,1,47,67850,67977.6,67931.6,65195.2,50387.6,51057.2,2432.4,2534.4,2082,1780.8,1836.8,1870.8,0,0,0,0,0,0,1
1706,40000,2,2,2,32,0,0,0,551.2,483.6,1269.6,0,0,551.2,0,800,800,1,-2,-2,-1,2,0,1
1707,8000,2,2,2,55,7358.4,7130.4,7418.8,7647.2,7471.6,7924.8,0,520,468,0,640,0,4,4,3,3,2,2,1
1708,20000,1,1,1,49,0,0,683.2,0,0,0,0,683.2,0,0,0,0,1,-2,-1,-1,-2,-2,1
1709,180000,1,1,1,32,10097.6,0,0,0,0,0,0,0,0,0,0,53898,0,0,-2,-2,-2,-2,1
1710,112000,2,2,1,39,101125.6,102389.6,44155.6,45949.6,47309.2,45681.6,4244,4007.2,4000,2015.2,2015.6,2004,0,0,0,0,0,0,0
1711,8000,2,2,1,29,6375.6,6868.4,7202,728.8,526.4,526.4,600,480,800,0,0,0,0,0,0,-1,0,0,1
1712,120000,1,1,2,33,144,144,144,144,392,144,144,144,144,392,144,1368,-1,-1,-1,-1,-1,-1,0
1713,200000,1,1,1,56,207580,215767.2,207706.8,207496.4,206455.6,205990,15600,0,7600,7600,7200,6000,2,2,2,0,0,0,0
1714,120000,2,2,1,51,120,38.8,2598.8,2358.8,2402,0,38.8,2600,0,163.2,0,12000,-1,-1,-1,0,0,0,1
1715,44000,1,1,2,35,5053.2,35333.6,21591.2,9474.8,10626.8,3374,32001.6,600,4805.2,2800,800,1600,0,0,0,0,0,0,1
1716,20000,1,2,2,51,19145.6,39828.8,20158.4,3772,3855.2,3920.4,1389.2,917.6,131.2,140,129.2,124.8,0,0,0,0,0,0,1
1717,100000,2,1,2,32,30898,33931.2,32891.2,33246.4,35196,34625.6,3488.8,0,1204,2499.6,0,1284.8,0,0,2,0,0,2,1
1718,72000,2,2,1,26,2508.8,0,0,400,876,0,0,0,400,876,0,153.6,0,0,-2,-1,-1,-2,1
1719,20000,2,1,2,29,895.2,1222.8,751.6,355.6,959.6,490,800,0,0,1000,0,520,1,2,2,0,-1,2,0
1720,4000,1,3,1,49,2726.8,3647.6,3530.4,3539.6,3826.8,3706,1035.2,0,127.2,344.8,0,200.8,0,0,2,0,0,2,0
1721,28000,2,2,2,26,13680.4,19920,10477.6,10981.6,11263.6,10310,720,800,800,600,600,0,0,0,0,0,0,0,1
1722,44000,2,1,2,26,44745.2,44627.6,44307.2,44192,19483.2,18824,2400.4,2000,2024,800,1200,2000,0,0,2,0,0,0,1
1723,8000,2,2,2,24,7699.2,8021.6,7653.2,7758.8,7880.8,8202.4,800,520,271.2,282.4,814.8,0,0,0,0,0,0,0,1
1724,12000,2,2,1,45,4177.2,1801.2,3600,0,0,2157.6,1801.2,3600,0,0,2157.6,2468.4,-1,-1,-1,-1,-2,-1,1
1725,152000,2,2,1,46,107502,108162,103591.6,104485.2,105820,65544,4414,4003.6,4401.2,4200,3000,3002,0,0,0,0,0,0,1
1726,96000,2,2,1,39,87639.6,86823.2,75136.4,74456,76671.2,76726.4,3252.4,3249.2,2680,4000,3080,2400,0,0,0,0,0,0,1
1727,176000,2,2,1,34,135764,129787.6,129643.6,115172.8,115156.8,110760.8,4600,4451.6,4120,4439.2,4480,4800,2,0,0,0,0,0,1
1728,88000,2,2,2,49,41231.2,44691.6,46069.2,46605.2,47748,48606.4,4000,2600,2000,2000,2000,2000,0,0,0,0,0,0,1
1729,88000,2,1,1,42,25354.4,25666,24662,24742,25986.4,26776.8,3200,1200,1200,2000,1200,1200,0,0,0,0,0,0,1
1730,36000,2,2,1,50,17524,17801.6,18469.6,18877.2,19242,19730.8,689.2,957.2,836,800,800,721.2,0,0,0,0,0,0,1
1731,32000,2,2,2,46,30360.4,29964.4,28868.8,29469.6,29412.8,30076.8,1400,1282,1320,1200,1200,1320,0,0,0,0,0,0,1
1732,144000,1,2,1,36,2150,0,3119.6,3402.4,0,1674.4,0,3119.6,3411.2,0,1674.4,0,-1,-1,-1,-1,-1,-1,1
1733,200000,2,1,2,32,431.2,2217.2,200,246.8,246.8,246.8,2224.8,324,246.8,0,0,11428.8,-2,-2,-1,-1,-2,-2,1
1734,44000,2,1,2,31,2958.8,-7.2,-7.2,-7.2,-7.2,-7.2,800,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
1735,128000,2,2,1,45,9874,10800.8,32908.4,2126,13223.6,363.2,12064.4,32908.4,2126,13223.6,363.2,2552.8,-1,-1,-1,-1,-1,-1,1
1736,36000,2,2,1,60,10376.4,10288.8,11206,11304.8,11003.6,11232.8,200,1200,400,0,406.8,973.2,1,2,2,2,2,0,0
1737,44000,2,3,0,33,35982,35995.6,33691.6,31715.2,29326,25527.2,3163.2,1600,2000,1200,1200,1200,0,0,0,0,0,0,1
1738,28000,2,2,1,43,20096.4,20458,20008.8,21356,21831.6,22288.8,800,0,1680,880,880,880,2,2,2,2,2,2,0
1739,144000,1,2,1,47,7420.8,334.4,334.4,334.4,394.4,394.4,334.4,334.4,334.4,394.4,394.4,244.4,-1,-1,-1,-1,-1,-1,1
1740,68000,2,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
1741,40000,1,2,1,42,39983.2,30621.6,23444,3911.6,4909.2,1080.4,1190,1115.6,3911.6,4909.2,1242,6731.2,0,0,0,-1,-1,-1,1
1742,120000,2,5,2,39,-497.6,1500.4,21791.2,4169.6,5504.8,4571.2,2570,21791.2,4169.6,1504.8,91.6,569.2,-2,-2,-1,-1,0,0,1
1743,8000,1,2,2,51,6530.4,6998.8,7382.4,7369.6,7520,4000,576.4,560,147.2,150.4,80,0,0,0,0,0,0,0,1
1744,96000,2,2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
1745,60000,2,2,2,29,35582.8,37019.2,32867.6,27183.2,27724,28327.6,2200,1092,987.2,993.2,1051.2,4000,0,0,0,0,0,0,1
1746,56000,1,2,2,35,111673.6,103791.2,10008,8651.6,7346.8,6064.4,2800,800,800,800,800,800,0,0,0,0,0,0,1
1747,84000,2,1,2,41,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
1748,32000,2,3,2,26,0,0,982,1000,522.8,620,0,982,1000,522.8,620,358.4,1,-2,-1,-1,-1,-1,1
1749,32000,1,1,1,39,32788,31501.6,29915.6,18353.2,11846.4,11566.4,1200,1255.6,800.4,832.4,480,600,2,0,0,0,0,0,0
1750,20000,2,3,1,46,7671.2,8035.2,7799.6,8631.2,8376,9042,600,0,954,0,800,0,2,2,2,2,2,2,0
1751,20000,2,1,2,26,13551.6,14084.4,14505.2,14824.4,15177.2,16922,760,767.2,680,600,2000,0,0,0,0,0,0,0,0
1752,36000,2,2,2,27,16702.8,17118.8,16725.6,17125.2,17428.4,18540,800.4,0,800,640,1400,0,2,2,2,0,0,0,0
1753,80000,2,3,1,52,56754.4,56708.4,56451.6,53718,54384.8,45148,2800,3200,1640,1680,1720,1800,0,0,0,0,0,0,1
1754,32000,1,2,2,29,478,221.2,429.6,14313.2,14195.2,14408,280,429.6,14000,520,560,520,2,-1,-1,0,0,0,1
1755,72000,2,1,2,35,1320.8,518,0,0,0,0,518,0,0,0,0,656,0,-1,-1,-2,-2,-2,1
1756,80000,2,1,1,50,3200,3167.6,1873.6,1196.8,3023.6,1986.8,3167.6,1874.8,1220.4,3023.6,1986.8,1653.6,-2,-2,-2,-2,-2,-2,1
1757,56000,2,2,2,33,207.2,207.2,207.2,207.2,207.2,267.2,207.2,207.2,207.2,207.2,267.2,207.2,-2,-2,-2,-2,-2,-2,1
1758,24000,2,2,1,26,25114.4,24705.6,24901.6,23834.4,13276,12897.2,884.8,1240,800,444.4,448.8,483.2,0,0,0,0,0,0,0
1759,36000,1,3,1,41,37502.8,36543.6,35446.4,22754.8,18680,18908.8,1600,1050,1004.4,600.4,556.4,557.2,0,0,0,0,0,0,0
1760,60000,2,2,2,28,37738.8,38543.2,39692,39314,41097.2,41224.8,2000,1800,1800,2400,2000,2000,0,0,0,0,0,0,1
1761,40000,1,3,2,47,4152,28777.6,28994.4,29486.8,29760.8,29274.8,28809.6,1611.2,2402.4,1207.2,1200,1203.2,-1,-1,0,0,0,0,1
1762,20000,1,3,1,53,19420,18506.8,18686.4,11897.6,12024,11779.6,800,560,393.6,405.2,402.4,375.6,0,0,0,0,0,0,1
1763,56000,2,2,1,58,49384,34311.2,35702,33120,6720,2146.8,2000,2000,1652.8,6720,2146.8,800,0,0,0,0,-1,-1,1
1764,84000,2,1,2,28,2643.2,1432.8,25410.8,12835.2,6692.4,25024.4,1432.8,25200,8000,2000,20937.2,6000,0,-1,0,0,0,0,1
1765,200000,2,2,2,25,203090.4,203691.6,199974.4,202202.8,193844.8,167857.2,4000,0,5600,6600,6400,7600,4,3,2,0,0,0,0
1766,12000,2,2,1,28,10932,11236,11530.8,10919.6,11644,11396.8,600,606.8,400,902,0,795.2,1,2,2,0,0,2,1
1767,200000,2,3,2,44,4355.6,10458.4,41711.6,41578,40778,36077.2,11994.8,41711.6,834,452,18220.4,0,-2,-1,-1,0,0,0,1
1768,180000,1,1,1,44,1019.6,8199.6,999.6,999.6,0,4428.4,8179.6,999.6,999.6,0,4428.4,312,-1,0,-1,-1,-1,-1,1
1769,252000,1,2,1,48,50390,36498.8,32526.8,58402,58482.8,42586.8,1366.4,1720,33880,1684.4,1788,1440,0,0,0,0,0,0,1
1770,52000,2,2,1,49,18438.4,15175.6,15655.2,16009.2,16214.4,16678.8,866.8,800,800,587.6,800,800,0,0,0,0,0,0,1
1771,80000,1,3,1,46,55550.8,57634,57008,60431.2,70686.8,67372.4,2574.8,2000,4000,10832,4006.8,1680,0,0,0,0,0,0,1
1772,12000,1,2,2,26,10904.8,10618,11436,11132.4,11373.2,12102.8,0,1120,0,420,920,0,1,2,2,2,0,0,0
1773,176000,2,2,2,30,83670.4,86092.4,81747.6,74480.4,73407.2,59267.6,4400,21.6,3012,3059.2,2524,1324.8,1,2,2,0,0,0,0
1774,80000,2,2,1,52,1365.6,2656,2971.2,4093.6,2152,3012.8,2656,410,4099.6,2152,2000,904.4,-2,-1,0,0,-1,0,1
1775,48000,2,1,1,41,13039.2,20664.8,12114,9951.6,11791.6,11021.2,8036.8,4000,2400,2000,3021.2,5834.8,-1,0,0,0,0,0,1
1776,12000,2,2,1,37,10889.2,10589.6,10137.6,10253.6,9969.6,10618.4,0,800,400,0,810.4,0,2,3,2,2,2,2,0
1777,20000,1,2,2,29,7132.4,7255.6,7510.8,7864.8,7739.2,7742,518,529.2,639.2,269.6,276,342,0,0,0,0,0,0,1
1778,56000,1,2,1,43,55330,54856.8,55644,55304.8,19870,18448.4,2400,2800,1691.2,602,800,800,0,0,0,0,0,0,1
1779,112000,2,1,2,31,1742.4,4938,1065.2,346.8,1224,343.2,4953.6,1065.6,346.8,1224,343.2,1277.2,-1,-1,-1,-1,-1,-1,1
1780,48000,2,2,1,32,48415.2,48484.4,47735.6,48933.6,48501.6,48837.6,1880,1760,2000,1840,2000,1800,0,0,0,0,0,0,1
1781,24000,2,2,1,30,7176.8,6944.4,7232.4,8043.2,7794.8,14064,0,521.6,932.4,0,6400,800,2,2,0,0,2,0,0
1782,124000,1,3,1,46,95495.6,97851.6,100110.8,106305.6,108492.4,110970.8,4000,4000,8000,4000,4400,4400,0,0,0,0,0,0,1
1783,44000,1,1,1,42,0,0,826.4,800,86.4,86.4,0,826.4,0,86.4,86.4,26.4,1,-2,-1,0,-1,-1,0
1784,80000,2,1,2,34,0,0,836,0,0,1128,0,836,0,0,1128,4216,-2,-2,-2,-2,-2,-2,1
1785,80000,1,3,1,38,2123.2,1583.6,5547.2,1637.6,898.8,7117.6,1592.4,5563.6,1642.4,901.2,7138.8,849.2,-1,-1,-1,-1,-1,-1,1
1786,20000,1,3,2,26,20941.6,21060.4,20422.4,19806,16875.6,7975.2,884.4,0,869.6,800,2589.2,0,1,2,2,0,0,0,0
1787,72000,1,2,1,36,1170.8,1116,456,857.6,472,552.8,1116,456,857.6,472,552.8,976,-1,-1,-1,-1,-1,-1,1
1788,44000,1,2,1,53,18004.8,18385.6,18768.8,19256,19735.6,20216.8,800,800,800,800,800,1200,0,0,0,0,0,0,1
1789,20000,1,1,2,31,611.2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,1
1790,32000,1,3,1,29,16338.4,1239.6,780,468,312,312,459.6,400,0,0,0,976,2,-1,0,0,0,0,0
1791,24000,2,3,1,41,11826,12449.2,13653.6,9420.8,9608,10646,1200,1455.2,0,400,1200,0,2,0,0,2,0,0,0
1792,20000,2,1,1,41,20186,20436.8,22506.4,15818,7942.4,7906,1600,1212.8,667.2,600,722,9200,0,0,0,0,0,0,0
1793,32000,2,2,1,44,9572.4,9346.4,8910,8652.4,9184.4,7707.6,600,800,400,1200,400,400,0,0,0,0,0,0,0
1794,124000,2,2,1,27,76706.8,74178,75302,74953.6,73688.8,73417.6,2644.8,3328.4,2808.8,2408.4,2402,2416.8,0,0,0,0,0,0,1
1795,48000,1,1,1,53,46978.4,47112.4,48812,45717.6,45657.6,46757.6,1760,3200.8,1680,1680,3200,1600,0,0,0,0,0,0,1
